### Zone 'iw4x_team_iw3_usmc_desert' dumped with Zonebuilder IW4x_DEV MP (Beta) build r4611-develop latest Sep 25 2024 00:02:43 win-x86
require,mp_highrise
#pixelshader,lp_i_spot_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_i_spot_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_i_spot_r0c0_sm3.hlsl.3x
#pixelshader,lp_i_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_i_sun_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_i_sun_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_i_sun_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_i_sun_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_i_sun_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_i_sun_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_i_sun_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_i_sun_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_i_sun_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_i_sun_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_i_sun_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_i_sun_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_i_sun_r0c0_sm3.hlsl.3x
#pixelshader,lp_i_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_omni_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_omni_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_omni_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_omni_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_omni_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_omni_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_omni_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_omni_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_omni_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_omni_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_omni_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_omni_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_omni_r0c0_sm3.hlsl.3x
#pixelshader,lp_omni_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_r0c0_sm3.hlsl.3x
#pixelshader,lp_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_skin_omni_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_skin_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_skin_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_skin_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_flag_omni_t0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_flag_spot_t0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_flag_sun_t0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_omni_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_omni_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_omni_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_omni_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_omni_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_omni_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_omni_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_i_omni_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_omni_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_omni_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_omni_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_omni_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_i_omni_r0c0_sm3.hlsl.3x
#pixelshader,lp_sm_i_omni_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_skin_omni_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_skin_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_skin_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_spot_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_spot_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_spot_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_spot_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_spot_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_spot_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_spot_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_i_spot_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_spot_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_spot_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_spot_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_spot_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_i_spot_r0c0_sm3.hlsl.3x
#pixelshader,lp_sm_i_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_sun_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_sun_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sm_i_sun_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_sun_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_sun_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_sun_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_sun_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_i_sun_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_sun_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_sun_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_i_sun_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_i_sun_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_i_sun_r0c0_sm3.hlsl.3x
#pixelshader,lp_sm_i_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_omni_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_omni_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sm_omni_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_omni_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_omni_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_omni_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_omni_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_omni_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_omni_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_omni_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_omni_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_omni_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_omni_r0c0_sm3.hlsl.3x
#pixelshader,lp_sm_omni_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_skin_omni_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_skin_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_skin_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_spot_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_spot_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sm_spot_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_spot_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_spot_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_spot_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_spot_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_spot_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_spot_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_spot_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_spot_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_spot_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_spot_r0c0_sm3.hlsl.3x
#pixelshader,lp_sm_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_sun_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sm_sun_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sm_sun_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_sun_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_sun_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_sun_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_sun_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_sun_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_sun_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_sun_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sm_sun_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sm_sun_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sm_sun_r0c0_sm3.hlsl.3x
#pixelshader,lp_sm_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_spot_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_spot_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_spot_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_spot_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_spot_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_spot_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_spot_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_spot_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_spot_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_spot_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_spot_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_spot_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_spot_r0c0_sm3.hlsl.3x
#pixelshader,lp_spot_r0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sun_b0c0n0s0_sm3.hlsl.3x
#pixelshader,lp_sun_b0c0s0_sm3.hlsl.3x
#pixelshader,lp_sun_dfog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sun_dfog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sun_dfog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sun_dfog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sun_dfog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sun_fog_b0c0n0s0_sm3.hlsl
#pixelshader,lp_sun_fog_b0c0n0s0px_sm3.hlsl
#pixelshader,lp_sun_fog_r0c0n0s0_sm3.hlsl
#pixelshader,lp_sun_fog_r0c0n0s0px_sm3.hlsl
#pixelshader,lp_sun_fog_r0c0s0px_sm3.hlsl
#pixelshader,lp_sun_r0c0_sm3.hlsl.3x
#pixelshader,lp_sun_r0c0n0s0_sm3.hlsl.3x
#pixelshader,null.hlsl
#pixelshader,null.hlsl.3x
#pixelshader,shadowmap_build_sm3.hlsl
#pixelshader,shadowmap_build_sm3.hlsl.3x
#pixelshader,vertcol_shaded_fog.hlsl.3x
#pixelshader,vertcol_shaded_fog_lin.hlsl
#pixelshader,vertcol_simple.hlsl.3x
#pixelshader,vertcol_simple_fog.hlsl
#pixelshader,vertcol_untextured.hlsl.3x
#pixelshader,vertcol_untextured_lin_nofog.hlsl
#vertexshader,debug_normals_dtex.hlsl
#vertexshader,debug_normals_dtex.hlsl.3x
#vertexshader,debug_normals_i_dtex.hlsl
#vertexshader,debug_normals_i_dtex.hlsl.3x
#vertexshader,floatz_build.hlsl
#vertexshader,floatz_build.hlsl.3x
#vertexshader,l_point_flag_hsm_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_flag_sm_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_flag_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_hsm_tc0_dtex.hlsl.3x
#vertexshader,l_point_hsm_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_skin_hsm_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_skin_sm_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_skin_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_sm_tc0_dtex.hlsl
#vertexshader,l_point_sm_tc0_dtex.hlsl.3x
#vertexshader,l_point_sm_tc0n0_dtex.hlsl
#vertexshader,l_point_sm_tc0n0_dtex.hlsl.3x
#vertexshader,l_point_tc0_dtex.hlsl
#vertexshader,l_point_tc0_dtex.hlsl.3x
#vertexshader,l_point_tc0n0_dtex.hlsl
#vertexshader,l_point_tc0n0_dtex.hlsl.3x
#vertexshader,lp_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_flag_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_flag_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_flag_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_hsm_flag_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_flag_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_omni_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_omni_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_skin_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_skin_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_sun_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_i_sun_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_omni_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_omni_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_skin_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_skin_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_sun_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_hsm_sun_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_i_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_i_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_i_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_i_omni_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_i_omni_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_i_omni_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_i_omni_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_i_omni_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_omni_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_skin_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_skin_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_skin_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_sun_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_i_sun_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_i_sun_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_i_sun_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_i_sun_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_sun_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_i_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_omni_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_omni_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_omni_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_omni_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_omni_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_omni_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_skin_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_skin_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_skin_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_flag_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_flag_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_omni_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_omni_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_omni_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_omni_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_omni_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_omni_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_skin_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_skin_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_sun_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_sun_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_sun_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_sun_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_i_sun_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_i_sun_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_omni_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_omni_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_omni_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_omni_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_omni_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_omni_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_skin_omni_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_skin_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_sun_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_sun_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_sun_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sm_sun_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sm_sun_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sm_sun_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sun_dfog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sun_dfog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sun_fog_s_tc0_dtex_sm3.hlsl
#vertexshader,lp_sun_fog_s_tc0n0_dtex_sm3.hlsl
#vertexshader,lp_sun_s_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_sun_s_tc0n0_dtex_sm3.hlsl.3x
#vertexshader,lp_sun_tc0_dtex_sm3.hlsl.3x
#vertexshader,lp_tc0_dtex_sm3.hlsl.3x
#vertexshader,shadowmap_build.hlsl
#vertexshader,shadowmap_build.hlsl.3x
#vertexshader,transform_only.hlsl
#vertexshader,transform_only.hlsl.3x
#vertexshader,vertcol_simple.hlsl.3x
#vertexshader,vertcol_simple_dtex.hlsl.3x
#vertexshader,vertcol_simple_fog_dtex.hlsl
#vertexshader,vertcol_simple_fog_dtex.hlsl.3x
#vertexshader,vertcol_simple_fog_flag_dtex.hlsl.3x
#vertexshader,vertcol_untextured_dtex.hlsl.3x
#vertexshader,vertcol_untextured_dtex_nofog.hlsl
#vertexshader,vertcol_untextured_flag_dtex.hlsl.3x
#vertexdecl,pp
#vertexdecl,ppcc0
#vertexdecl,ppcc0t0d
#vertexdecl,ppcc0t0dnn
#vertexdecl,ppcc0t0dnnt1t2
#vertexdecl,ppcc0t0dnntt1
#vertexdecl,ppcc0t0dnntt1t1t2
#vertexdecl,ppcc0t0t0
#vertexdecl,ppcc0t0t0nn
#vertexdecl,ppcc0t0t0nnt1t3
#vertexdecl,ppcc0t0t0nntt2
#vertexdecl,ppcc0t0t0nntt2t1t3
#vertexdecl,ppt0dnntt0
#vertexdecl,ppt0dnntt0t1t1
#vertexdecl,ppt0t0nntt1
#vertexdecl,ppt0t0nntt1t1t2
#image,$identitynormalmap
#image,accessories_alpha_mp_col
#image,accessories_alpha_mp_nml
#image,accessories_mp_col
#image,accessories_mp_nml
#image,eye_highlight_col
#image,faction_128_rangers
#image,faction_128_usmc_silver
#image,flag_neutral
#image,flag_neutral_nml
#image,grey
#image,hazel_eye_col
#image,missing_fx
#image,objpoint_flag_american
#image,plastic_big_case_nml
#image,plastic_case_big_beige_col
#image,us_army_alpha_c_col
#image,us_army_alpha_c_nml
#image,us_army_alpha_col
#image,us_army_alpha_nml
#image,us_army_glove_col
#image,us_army_glove_nml
#image,us_army_head_e_col
#image,us_army_head_e_nml
#image,us_army_headgear_e_col
#image,us_army_headgear_e_nml
#image,us_army_low_body_a_col
#image,us_army_low_body_a_nml
#image,us_army_riot_shield_col
#image,us_army_riot_shield_nml
#image,us_army_sleeve_gps_col
#image,us_army_sleeve_gps_nml
#image,us_army_up_body_a_col
#image,us_army_up_body_a_nml
#image,usmc_body_mp_col
#image,usmc_body_mp_nml
#image,usmc_lod_mp_col
#image,usmc_lod_mp_nml
#image,usmc_shaved_head_col
#image,usmc_shaved_head_nml
#image,usmc_tactical_baseball_cap_col
#image,usmc_tactical_baseball_cap_nml
#image,usmc_tactical_cap_col
#image,usmc_tactical_cap_nml
#image,usmc_tactical_mich_col
#image,usmc_tactical_mich_nml
#image,usmc_tactical_mich_stripes_nomex_col
#image,usmc_tactical_mich_stripes_nomex_nml
#image,viewhands_marine_gloves_col
#image,viewhands_marine_gloves_nml
#image,weapon_beretta_c
#image,weapon_beretta_n
#image,~accessories_alpha_mp_spc-rgb~3a37b3d9
#image,~accessories_mp_spc-rgb&acces~1f976477
#image,~eye_highlight_spc-rgb&eye_hi~92c2d33b
#image,~flag_neutral_spc-r-17g-17b-17l-11
#image,~hazel_eye_spc-rgb&hazel_eye_cos-l-67
#image,~plastic_case_big_spc-rgbl-11
#image,~us_army_alpha_c_spc-rgb&us_a~7357af62
#image,~us_army_alpha_spc-rgb&us_arm~8def6c18
#image,~us_army_glove_spc-rgb&us_arm~ffb6930b
#image,~us_army_head_e_spc-rgb&us_ar~0fb0df9e
#image,~us_army_headgear_e_spc-rgb&u~81b373ca
#image,~us_army_low_body_a_spc-rgb&u~a5e5484a
#image,~us_army_riot_shield_spc-rgb&~80436926
#image,~us_army_sleeve_gps_spc-rgb&u~71231169
#image,~us_army_up_body_a_spc-rgb&us~001a0797
#image,~usmc_body_mp_spc-rgb&usmc_bo~047366d7
#image,~usmc_lod_mp_spc-rgb&usmc_lod~1fa2b4a7
#image,~usmc_shaved_head_spc-rgb&usm~1982b424
#image,~usmc_tactical_baseball_cap_s~9661400c
#image,~usmc_tactical_cap_spc-rgb&us~21ab2957
#image,~usmc_tactical_mich_spc-rgb&u~659bbbc2
#image,~usmc_tactical_mich_stripes_n~2c333a2f
#image,~viewhands_marine_gloves_spc-~14a748c8
#image,~viewhands_marine_gloves_spc-~d740812a
#image,~weapon_beretta_s-rgb&weapon_~be02a881
#loaded_sound,null.wav
#sndcurve,$default
#sndcurve,$default.3x
#physpreset,plastic_case_big
#xmodelsurfs,body_mp_usmc_assault_lod0
#xmodelsurfs,body_mp_usmc_assault_lod1
#xmodelsurfs,body_mp_usmc_assault_lod2
#xmodelsurfs,body_mp_usmc_assault_lod3
#xmodelsurfs,body_mp_usmc_recon_lod0
#xmodelsurfs,body_mp_usmc_recon_lod1
#xmodelsurfs,body_mp_usmc_recon_lod2
#xmodelsurfs,body_mp_usmc_recon_lod3
#xmodelsurfs,body_mp_usmc_sniper_lod0
#xmodelsurfs,body_mp_usmc_sniper_lod1
#xmodelsurfs,body_mp_usmc_sniper_lod2
#xmodelsurfs,body_mp_usmc_sniper_lod3
#xmodelsurfs,body_mp_usmc_specops_lod0
#xmodelsurfs,body_mp_usmc_specops_lod1
#xmodelsurfs,body_mp_usmc_specops_lod2
#xmodelsurfs,body_mp_usmc_specops_lod3
#xmodelsurfs,body_mp_usmc_support_lod0
#xmodelsurfs,body_mp_usmc_support_lod1
#xmodelsurfs,body_mp_usmc_support_lod2
#xmodelsurfs,body_mp_usmc_support_lod3
#xmodelsurfs,com_plasticcase_beige_big_lod0
#xmodelsurfs,com_plasticcase_beige_big_lod1
#xmodelsurfs,com_plasticcase_beige_big_lod2
#xmodelsurfs,com_plasticcase_beige_big_lod3
#xmodelsurfs,head_mp_usmc_nomex_lod0
#xmodelsurfs,head_mp_usmc_nomex_lod1
#xmodelsurfs,head_mp_usmc_nomex_lod2
#xmodelsurfs,head_mp_usmc_nomex_lod3
#xmodelsurfs,head_mp_usmc_shaved_head_lod0
#xmodelsurfs,head_mp_usmc_shaved_head_lod1
#xmodelsurfs,head_mp_usmc_shaved_head_lod2
#xmodelsurfs,head_mp_usmc_shaved_head_lod3
#xmodelsurfs,head_mp_usmc_tactical_baseball_cap_lod0
#xmodelsurfs,head_mp_usmc_tactical_baseball_cap_lod1
#xmodelsurfs,head_mp_usmc_tactical_baseball_cap_lod2
#xmodelsurfs,head_mp_usmc_tactical_baseball_cap_lod3
#xmodelsurfs,head_mp_usmc_tactical_mich_lod0
